,neut,male,female,date,round,groupid,lane,age,new_distance,dandivi,yeondivi,jockey_w,raw_weight,weight_added,prev1_velo,prev2_velo,prev3_velo,cure_in_1m,jprev1_rank,jprev2_rank,jprev3_rank,prev_velo_avg,prev_rank_avg,prev_rank_mean,year,month,prediction,rank_binary,rank
584,0,1,0,2018-09-01,11,6185,8,4,1,31.5,4.5,-0.621577566,0.194162862,-1.025740707,-0.792320094,-1.057477315,-0.000744116,0,4,8,1,15.24566286,2,9.333333333,2018,9,0.17436868,0,8
585,1,0,0,2018-09-01,11,6185,7,6,1,28.2,6.9,1.925583883,0.457144919,1.707487421,1.437851687,0.127432103,0.982128249,0,1,6,8,15.88860818,7,9,2018,9,0.123557128,0,7
586,0,1,0,2018-09-01,11,6185,1,5,1,26.6,4.4,-0.366861421,0.153704084,-0.306470147,0.67274901,0.980452113,2.37438048,1,1,6,7,16.1024437,9,7,2018,9,0.139705151,0,6
587,1,0,0,2018-09-01,11,6185,2,7,1,25.7,3.2,-0.366861421,-0.089048583,1.275925085,-0.588303525,1.651078664,-0.574883649,1,10,7,9,15.58652418,5,9.333333333,2018,9,0.116044059,0,5
588,1,0,0,2018-09-01,11,6185,5,5,1,5.9,1.5,-0.87629371,0.578521252,0.556654525,-0.899188363,-0.182806759,-1.00608786,1,1,4,4,15.21130528,1,4.333333333,2018,9,0.435383111,0,4
589,1,0,0,2018-09-01,11,6185,3,5,1,8.9,1.9,0.142570869,0.61898003,-0.018761923,-0.426298761,-0.811205349,-0.305247269,1,2,2,9,15.29109605,3,6,2018,9,0.294900715,1,3
590,0,1,0,2018-09-01,11,6185,9,5,1,3,1.2,0.397287014,0.05255714,0.556654525,-0.35215758,-0.332181419,-0.092644895,1,10,4,6,15.40258139,4,3.333333333,2018,9,0.540498614,1,2
591,0,1,0,2018-09-01,11,6185,4,3,1,2,1.2,-0.621577566,1.246091087,1.995195645,1.650273591,-0.465543481,-0.604589352,0,12,5,7,15.60315742,6,3.666666667,2018,9,0.671123862,1,1
592,1,0,0,2018-09-01,10,3155,8,3,1,41.5,9.1,-0.87629371,0.254851029,1.275925085,0.380793731,0.718925454,1.009947202,1,7,3,8,15.82337513,6,5.333333333,2018,9,0.091705933,0,11
593,0,1,0,2018-09-01,10,3155,10,4,1,4.6,1.7,-0.112145276,-0.109277972,-0.450324259,0.640073038,0.948486619,2.106140534,0,5,2,5,16.05404462,11,4.333333333,2018,9,0.488074005,0,10
594,0,0,1,2018-09-01,10,3155,7,5,1,18,3.6,1.161435448,-0.412718806,0.268946301,0.815036445,0.463190894,1.107647362,1,11,11,10,15.86416128,7,3.333333333,2018,9,0.153818086,0,9
595,0,1,0,2018-09-01,10,3155,11,4,1,70.4,12.4,-1.131009855,0.214392251,-1.313448931,-1.599511913,0.959668175,-1.444678423,1,11,10,8,15.21098494,1,6,2018,9,0.061244965,0,8
596,0,1,0,2018-09-01,10,3155,6,4,1,30.6,3.9,-0.112145276,-0.635242084,1.132070973,0.491452436,0.959668175,1.453739991,1,10,7,9,15.93911077,8,5.333333333,2018,9,0.135780737,0,7
597,0,1,0,2018-09-01,10,3155,3,4,1,11.4,2.9,-0.87629371,-0.028360416,-0.306470147,-0.912902162,0.447650827,0.86064989,0,12,5,7,15.57207134,3,6,2018,9,0.291107923,0,6
598,0,0,1,2018-09-01,10,3155,5,4,1,27.3,5.3,-0.87629371,-0.169966139,-0.162616035,-0.022143112,-1.295288647,0.771654127,0,6,12,9,15.4363872,2,7,2018,9,0.174472764,0,5
599,1,0,0,2018-09-01,10,3155,1,5,1,7.9,2.6,0.397287014,-0.534095139,0.700508637,0.25255643,2.149272428,0.994962515,1,5,4,4,16.01053882,10,4.666666667,2018,9,0.223776251,1,3
600,1,0,0,2018-09-01,10,3155,2,5,1,30.4,6.4,-0.87629371,-0.372260028,0.125092189,0.298757526,0.67115753,0.529139324,0,2,2,9,15.73455992,4,5.666666667,2018,9,0.168620452,1,2
601,0,0,1,2018-09-01,10,3155,4,4,1,4.1,1.6,-0.621577566,-0.271113083,0.268946301,0.86271687,1.302129536,0.898924292,1,4,8,1,15.96297384,9,3.666666667,2018,9,0.410525978,1,1
602,1,0,0,2018-09-01,9,3949,10,3,1,12.5,3.4,-0.87629371,0.05255714,-0.738032483,0.683654252,0.20031116,2.574612837,1,2,10,3,16.01956722,7,6.333333333,2018,9,0.169516504,0,11
603,0,1,0,2018-09-01,9,3949,3,3,1,14.6,4.2,-0.112145276,0.05255714,1.563633309,0.295199319,1.128217728,0.246664696,0,1,6,8,15.75955162,5,6.666666667,2018,9,0.231861442,0,8
604,0,0,1,2018-09-01,9,3949,8,4,1,9.2,2.9,0.142570869,-0.291342472,-0.018761923,1.219516456,-0.175671,-0.03143048,1,1,5,9,15.66524965,4,7.333333333,2018,9,0.167401835,0,5
605,1,0,0,2018-09-01,9,3949,12,3,1,18.8,3.5,-0.621577566,1.589990699,-0.162616035,0.815036445,-3.38177564,-1.655424013,1,2,2,9,14.90337499,1,10,2018,9,0.135413334,0,4
606,0,1,0,2018-09-01,9,3949,4,3,1,34.8,4.2,-1.385726,-0.615012695,2.282903868,1.753113865,1.88401008,0.472289085,0,6,12,9,16.11659489,8,4.333333333,2018,9,0.183270082,1,2
607,0,1,0,2018-09-01,9,3949,11,3,0,2.9,1.2,1.416151593,-0.210424916,1.132070973,2.364650262,2.254514421,1.225577572,0,4,6,5,16.36976864,10,1.666666667,2018,9,0.620013118,1,1
608,1,0,0,2018-09-01,8,4417,4,6,1,29.1,4.3,0.397287014,-0.169966139,0.700508637,0.929682053,1.46083307,1.225577572,1,1,3,4,16.04334003,3,6,2018,9,0.137520343,0,5
609,0,0,1,2018-09-01,8,4417,3,4,1,2.5,1.2,0.652003159,1.650678866,0.988216861,1.753113865,1.351577936,1.76577092,0,4,6,5,16.22689082,7,1.666666667,2018,9,0.554266334,0,4
610,0,1,0,2018-09-01,8,4417,7,3,1,5.7,1.8,-0.621577566,0.61898003,-0.162616035,1.813369653,1.401159262,1.344267397,1,1,5,9,16.18176851,4,2,2018,9,0.390288711,1,3
611,1,0,0,2018-09-01,8,4417,2,3,1,3.3,1.6,-1.385726,0.275080418,-0.306470147,1.395660977,2.068349678,1.107647362,1,6,12,9,16.18313117,5,3,2018,9,0.446777552,1,2
612,1,0,0,2018-09-01,8,4417,6,4,1,12.6,2.3,-0.87629371,0.032327751,1.419779197,1.57351841,2.068349678,-0.227444701,0,7,3,8,16.01543963,2,3,2018,9,0.3200396,1,1
613,0,1,0,2018-09-01,7,888,1,4,1,64.5,16.1,-0.87629371,-0.028360416,2.858320316,1.219516456,-0.510929979,0.529139324,0,11,11,10,15.69783784,5,9.333333333,2018,9,0.069827378,0,12
614,1,0,0,2018-09-01,7,888,5,4,1,50.4,15.9,-0.366861421,0.254851029,1.563633309,0.114672224,-1.209026801,-0.471665953,0,7,3,8,15.28854254,1,9.666666667,2018,9,0.073090464,0,11
615,0,0,1,2018-09-01,7,888,11,4,1,51.4,8.5,-1.385726,-0.109277972,0.412800413,0.125240594,0.16103162,-0.893062736,1,11,9,10,15.42832843,2,8,2018,9,0.069102377,0,10
616,0,1,0,2018-09-01,7,888,2,3,0,17.6,3.3,1.416151593,0.416686141,0.125092189,0.125240594,1.252813528,0.994962515,0,7,7,6,15.86134652,6,6,2018,9,0.23606281,0,9
617,0,0,1,2018-09-01,7,888,10,4,1,36.3,8.5,0.652003159,0.113245307,0.556654525,0.767481992,-0.03054956,0.107076067,0,3,11,11,15.64004195,4,9.333333333,2018,9,0.096700333,0,8
618,0,0,1,2018-09-01,7,888,6,5,1,42.7,10.8,0.652003159,0.093015918,-0.738032483,0.160514246,1.008200883,1.50371486,1,9,4,8,15.90478971,7,5,2018,9,0.085436419,0,7
619,1,0,0,2018-09-01,7,888,8,3,1,9.2,2.3,-0.366861421,-0.068819194,3.002174428,1.219516456,1.105654561,0.586168902,0,4,8,1,15.94141168,9,2.666666667,2018,9,0.369683385,0,6
620,0,0,1,2018-09-01,7,888,7,5,1,22.8,3.8,-0.112145276,-0.756618418,0.412800413,1.219516456,0.033081943,1.523742545,1,8,7,5,15.92141828,8,5.666666667,2018,9,0.143491715,0,5
621,0,1,0,2018-09-01,7,888,4,4,1,51.5,10.4,0.652003159,-0.473406973,1.419779197,-0.126666125,0.293498225,-0.123173218,1,10,4,6,15.52235915,3,10,2018,9,0.071426257,0,4
622,0,0,1,2018-09-01,7,888,12,3,1,4.5,1.5,-0.112145276,-0.513865751,0.268946301,1.454755235,1.282387276,1.949371824,1,1,6,8,16.19962379,10,4.333333333,2018,9,0.435561597,1,3
623,1,0,0,2018-09-01,7,888,3,4,1,2.4,1.3,1.161435448,-0.14973675,-0.594178371,1.753113865,1.88401008,1.826771547,0,5,2,5,16.31324265,12,5.666666667,2018,9,0.603117883,1,1
624,0,0,1,2018-09-01,6,426,9,3,1,27.8,6.6,-0.112145276,-0.230654305,-1.457303043,0.466802143,-1.158061589,0.117775076,1,5,2,5,15.43329253,4,6.333333333,2018,9,0.120631188,0,11
625,0,0,1,2018-09-01,6,426,10,3,1,30.8,5.7,0.397287014,-0.250883694,0.556654525,-0.457003165,0.59425929,0.20001414,1,1,5,9,15.56450412,6,5.666666667,2018,9,0.103360824,0,10
626,0,0,1,2018-09-01,6,426,6,3,1,12.6,3.3,0.397287014,-0.837535974,0.988216861,-2.371233326,-1.564202047,0.160635253,0,11,11,10,14.96327367,2,4.666666667,2018,9,0.26712212,0,9
627,0,0,1,2018-09-01,6,426,7,5,1,46.2,10.2,1.161435448,-0.635242084,0.125092189,0.083005038,1.047120083,0.672051389,0,1,6,7,15.77831894,11,6.666666667,2018,9,0.105380215,0,8
628,0,0,1,2018-09-01,6,426,4,4,1,64.3,13.7,-0.87629371,0.113245307,1.419779197,-1.570231902,-1.052655239,-1.568961926,1,10,7,9,14.90435063,1,4.666666667,2018,9,0.062849902,0,7
629,0,0,1,2018-09-01,6,426,3,3,1,9.3,2.1,-1.385726,0.23462164,0.556654525,0.466802143,0.59425929,0.079288595,1,6,12,9,15.68275551,8,4,2018,9,0.277913839,0,6
630,0,0,1,2018-09-01,6,426,8,3,1,23.9,4.6,-0.87629371,0.173933473,-0.018761923,0.167577435,0.506774574,0.246664696,1,2,2,9,15.65034292,7,4.666666667,2018,9,0.133733585,0,5
631,0,0,1,2018-09-01,6,426,2,4,1,26.1,5,-1.131009855,0.376227363,1.419779197,0.210015924,0.246844024,-0.459830927,0,8,11,9,15.51617638,5,7,2018,9,0.172020763,0,4
632,0,0,1,2018-09-01,6,426,12,3,0,2.3,1.3,0.652003159,0.315539196,0.844362749,1.93447294,1.105654561,0.643378668,1,7,3,8,16.05480014,12,3.333333333,2018,9,0.554492354,1,2
633,0,0,1,2018-09-01,6,426,1,3,1,8.6,2.2,0.142570869,-0.048589805,-0.018761923,0.596597604,0.550463911,0.50725267,0,9,4,3,15.75759119,9,2.666666667,2018,9,0.403398573,1,1
634,0,0,1,2018-09-01,5,936,9,6,1,24.6,4.7,0.142570869,0.133474696,0.125092189,-1.214847381,-1.083172294,-0.400885443,1,9,4,8,15.12172721,3,7.333333333,2018,9,0.099094421,0,9
635,0,1,0,2018-09-01,5,936,3,6,1,108.1,21.8,0.142570869,0.315539196,0.844362749,-1.570231902,0.959668175,-1.130811745,1,7,7,6,15.26085653,5,7,2018,9,0.032137826,0,8
636,0,1,0,2018-09-01,5,936,6,4,1,14.1,2,1.161435448,0.659438808,-0.018761923,1.144544189,-0.682188562,1.354192734,1,4,6,5,15.78167557,9,3.666666667,2018,9,0.333828509,0,6
637,1,0,0,2018-09-01,5,936,7,4,1,7,1.9,0.142570869,0.760585753,0.412800413,-1.2497281,-0.091609541,-1.147741859,0,1,5,9,15.15249182,4,6.333333333,2018,9,0.384974748,0,5
638,0,0,1,2018-09-01,5,936,5,5,1,48.3,7.7,-1.385726,0.032327751,0.125092189,0.910523769,-1.415329452,1.149678553,1,10,4,6,15.61087907,7,6,2018,9,0.093235113,0,4
639,0,0,1,2018-09-01,5,936,4,3,1,7,1.9,-0.87629371,-0.089048583,2.42675798,-0.729144615,-0.991458658,-1.073124786,0,5,2,5,15.10886588,2,7.666666667,2018,9,0.386823148,1,2
640,0,1,0,2018-09-01,5,936,2,5,1,9,2.1,1.670867738,0.254851029,-1.313448931,-1.124823961,-1.692178124,-0.545127512,1,4,8,1,15.02537626,1,3.333333333,2018,9,0.262238473,1,1
641,0,0,1,2018-09-01,3,2434,7,3,1,44,9.6,0.142570869,-0.797077196,-2.176573603,-0.15790196,-0.093953808,-0.787646802,0,3,6,3,15.36490425,4,9.333333333,2018,9,0.119261175,0,8
642,0,0,1,2018-09-01,3,2434,2,3,1,4.9,1.7,0.142570869,0.497603696,0.700508637,0.083005038,-0.136097654,-1.329533799,1,1,4,4,15.31550539,2,4.333333333,2018,9,0.443984419,0,7
643,0,0,1,2018-09-01,3,2434,3,4,1,13,2.3,0.142570869,-0.71615964,-0.450324259,-0.292616508,0.642557146,0.643378668,1,11,10,6,15.660064,8,3.666666667,2018,9,0.228655934,0,6
644,0,0,1,2018-09-01,3,2434,6,4,1,7.2,1.4,0.142570869,-0.918453529,0.125092189,0.083005038,-0.249387026,0.153484754,0,2,2,9,15.5143251,7,7,2018,9,0.467849046,0,5
645,0,0,1,2018-09-01,3,2434,8,4,1,31.3,4.3,0.142570869,0.214392251,0.412800413,-0.209838173,-0.136097654,-1.50941883,0,8,7,5,15.24634776,1,5.666666667,2018,9,0.174834296,0,4
646,0,1,0,2018-09-01,3,2434,5,3,1,18.6,3.3,1.161435448,0.133474696,0.412800413,-0.292616508,-0.345322422,0.246664696,1,10,1,7,15.45868188,5,6.333333333,2018,9,0.173762321,1,2
647,0,1,0,2018-09-01,3,2434,4,3,1,1.6,1,1.161435448,-0.392489417,-0.018761923,0.466802143,0.419712489,-1.147741859,0,7,7,6,15.4792063,6,3,2018,9,0.787829697,1,1
648,0,0,1,2018-09-01,2,448,9,3,1,26.1,4.7,0.142570869,-0.352030639,1.851341533,0.47542587,-0.085512995,0.190698585,0,11,9,11,15.60125688,5,7,2018,9,0.161444753,0,9
649,0,1,0,2018-09-01,2,448,2,3,1,46.3,7.6,1.161435448,-1.201664974,-0.450324259,-0.506017536,-0.249387026,-1.529289648,0,5,10,7,15.18344184,3,9.666666667,2018,9,0.142900854,0,8
650,1,0,0,2018-09-01,2,448,8,3,1,7,2,1.161435448,0.376227363,-1.169594819,0.160514246,1.047120083,-0.3955858,0,1,6,8,15.63470834,6,6.666666667,2018,9,0.365915149,0,6
651,0,0,1,2018-09-01,2,448,5,3,1,5.3,2.1,-1.89515829,-1.060059252,1.275925085,0.587915177,-0.00936437,0.643378668,1,6,12,9,15.69459515,7,7,2018,9,0.375396878,0,5
652,0,0,1,2018-09-01,2,448,10,3,1,3.4,1.3,0.142570869,-1.140976808,-0.018761923,0.872268116,1.341677639,1.166517972,0,1,6,7,16.00898393,9,4.666666667,2018,9,0.569760919,0,4
653,0,0,1,2018-09-01,2,448,1,3,1,4.6,1.5,0.142570869,-0.432948195,1.275925085,0.815036445,-0.03054956,0.529139324,0,1,2,6,15.70830778,8,7,2018,9,0.510378897,1,2
654,1,0,0,2018-09-01,2,448,6,3,1,3.8,1.8,1.161435448,0.153704084,-0.881886595,-0.619848096,-0.469674386,0.463558758,1,4,8,1,15.42397604,4,5.333333333,2018,9,0.450602055,1,1
655,0,0,1,2018-09-01,1,5697,6,3,1,43,12.3,0.652003159,0.396456752,0.125092189,-0.51485261,-0.393786172,0.117775076,1,10,7,9,15.40025167,1,9.333333333,2018,9,0.064722784,0,6
656,0,0,1,2018-09-01,1,5697,1,3,0,12.7,3.7,0.652003159,-0.736389029,0.268946301,0.872268116,0.20031116,-0.077361038,1,8,7,5,15.66226785,2,5,2018,9,0.191745937,1,3
657,0,0,1,2018-09-01,1,5697,4,3,0,7.5,2.9,0.652003159,-0.857765363,-1.025740707,0.644426393,0.988772319,1.344267397,0,10,1,7,15.94993707,7,4.666666667,2018,9,0.299196362,1,2
658,0,0,1,2018-09-01,1,5697,7,3,1,2.2,1.4,0.652003159,-1.242123752,0.125092189,-0.001163673,0.770508985,0.463558758,0,1,3,4,15.69541766,3,3.333333333,2018,9,0.543610632,1,1
659,1,0,0,2018-08-26,11,3534,2,5,1,26,4.9,-0.87629371,0.295309807,-0.738032483,1.103026213,0.862988449,1.255178529,1,12,5,5,15.98609892,4,6.666666667,2018,8,0.149054006,0,7
660,1,0,0,2018-08-26,11,3534,7,6,1,12.6,2.8,-0.87629371,0.82127392,-1.601157155,0.720053012,2.161202217,1.361285524,1,12,9,7,16.13417057,5,6.333333333,2018,8,0.157491818,0,6
661,0,1,0,2018-08-26,11,3534,3,4,1,3.4,1.3,0.397287014,0.477374308,-2.176573603,1.395660977,2.212985363,2.269835794,1,6,10,5,16.37291285,8,3.333333333,2018,8,0.457241029,1,3
662,0,0,1,2018-08-26,11,3534,4,4,1,3,1.2,-1.131009855,-0.392489417,-0.881886595,1.69305403,1.401159262,1.304619268,0,4,10,1,16.15832858,6,1.333333333,2018,8,0.558469057,1,2
663,0,0,1,2018-08-26,11,3534,1,3,1,3.4,1.4,-0.621577566,-0.473406973,-0.450324259,1.248755975,-1.127157253,1.857346555,1,3,3,8,15.80527646,2,6.333333333,2018,8,0.466105908,1,1
664,0,1,0,2018-08-26,10,6210,11,5,1,51.2,11.7,-0.112145276,0.153704084,-0.881886595,1.103026213,0.76681958,-0.110096077,1,9,11,7,15.77388694,7,10.66666667,2018,8,0.059710201,0,11
665,1,0,0,2018-08-26,10,6210,4,6,1,56.2,14.4,-0.87629371,0.457144919,-0.018761923,-1.612508884,-0.03054956,-1.359646248,0,7,9,4,15.07729356,1,7,2018,8,0.084644549,0,10
666,0,1,0,2018-08-26,10,6210,7,6,1,84.5,15.7,-0.112145276,-0.028360416,-1.457303043,0.89685172,0.980452113,0.940478942,0,9,8,5,15.92720373,9,6.333333333,2018,8,0.075285979,0,9
667,0,1,0,2018-08-26,10,6210,5,4,1,15.1,3.4,0.397287014,-0.291342472,0.700508637,-1.07963308,-0.98294195,-0.778314668,0,7,6,3,15.10139294,2,4.666666667,2018,8,0.266126066,0,8
668,0,1,0,2018-08-26,10,6210,3,3,1,16,3.4,-1.385726,0.254851029,-0.594178371,-1.362185287,-1.04077289,0.017331414,1,10,2,9,15.16696104,3,4.666666667,2018,8,0.22187379,0,7
669,1,0,0,2018-08-26,10,6210,10,3,0,4.3,1.6,1.416151593,0.355997974,-0.018761923,1.735933958,1.147579713,1.318769549,1,6,10,5,16.12977681,11,2,2018,8,0.46546942,0,6
670,0,1,0,2018-08-26,10,6210,2,3,1,3.6,1.6,0.652003159,0.457144919,-0.162616035,-1.108100569,0.980452113,-0.781771597,1,5,11,5,15.38247927,4,2.666666667,2018,8,0.44780609,0,5
671,1,0,0,2018-08-26,10,6210,6,3,0,10.5,3.2,-0.87629371,1.589990699,-0.162616035,1.494257596,1.273932783,1.205869984,1,5,7,6,16.09625542,10,3,2018,8,0.231129259,0,4
672,0,1,0,2018-08-26,10,6210,9,4,1,5.7,2.1,-0.112145276,-0.291342472,-0.881886595,1.18615728,-0.713364537,0.727318844,0,12,5,5,15.69224269,5,3,2018,8,0.361695856,1,3
673,0,0,1,2018-08-26,10,6210,1,3,1,4.8,1.9,-0.87629371,0.43691553,-0.881886595,-1.184892498,1.762117772,2.196996106,0,4,5,3,15.9174304,8,2.666666667,2018,8,0.415639669,1,2
674,0,1,0,2018-08-26,10,6210,8,3,1,11.3,2.7,0.142570869,0.902191475,-0.594178371,-1.034322117,1.203629381,1.304619268,1,2,2,4,15.7287149,6,4.666666667,2018,8,0.220350638,1,1
675,1,0,0,2018-08-26,8,4046,10,3,0,113.9,16.8,0.142570869,0.720126975,1.275925085,0.872268116,-0.261929991,-0.5954545,0,6,9,7,15.51977025,7,9.666666667,2018,8,0.046098568,0,12
676,0,1,0,2018-08-26,8,4046,12,4,1,51.5,7.1,0.142570869,0.23462164,-0.306470147,-1.304396161,-1.475034787,-1.086715538,1,1,2,8,14.95195907,1,4.333333333,2018,8,0.0892573,0,11
677,0,1,0,2018-08-26,8,4046,4,3,0,43.5,9.7,0.652003159,-0.534095139,-0.018761923,0.25255643,1.173427525,1.344267397,1,4,10,1,15.91921756,10,5.333333333,2018,8,0.107914463,0,10
678,0,0,1,2018-08-26,8,4046,7,5,1,61.8,7.5,-0.366861421,-0.979141696,-1.601157155,-1.452599522,-1.113635386,-1.178174226,0,12,5,5,14.9695,2,8.333333333,2018,8,0.108076341,0,9
679,0,1,0,2018-08-26,8,4046,8,3,1,18.7,2.9,1.161435448,-0.048589805,-0.306470147,-1.094710026,-0.991458658,0.61066526,1,3,3,8,15.29959356,6,3.333333333,2018,8,0.195266336,0,8
680,0,1,0,2018-08-26,8,4046,9,3,0,3.3,1.8,0.652003159,1.00333842,1.851341533,0.815036445,0.682169722,1.654450968,0,10,2,9,15.97542024,11,1.333333333,2018,8,0.528051674,0,7
681,0,1,0,2018-08-26,8,4046,11,3,0,10.4,2.5,0.652003159,0.295309807,0.844362749,0.815036445,0.506774574,-0.094995092,0,5,7,6,15.69590171,8,8.666666667,2018,8,0.278250724,0,6
682,0,0,1,2018-08-26,8,4046,1,3,1,4.5,1.9,0.142570869,0.254851029,-0.162616035,-0.943338025,0.447650827,1.775142696,1,5,11,5,15.70036671,9,3,2018,8,0.362666368,0,5
683,0,1,0,2018-08-26,8,4046,6,3,1,2.9,1.3,1.670867738,0.335768585,-1.025740707,-0.759907598,-1.022084075,-0.902333523,1,7,6,3,15.12468286,3,1.666666667,2018,8,0.583595097,0,4
684,0,0,1,2018-08-26,8,4046,3,3,1,11.9,3.6,0.652003159,-0.372260028,-0.594178371,-1.511518448,1.822964504,3.155389919,0,2,2,4,16.01742239,12,5.666666667,2018,8,0.247645408,1,3
685,0,1,0,2018-08-26,8,4046,2,4,1,15.6,3.4,1.670867738,0.477374308,1.419779197,-1.363833509,-1.144044655,-0.080059145,1,6,10,2,15.13754812,5,6,2018,8,0.170133054,1,2
686,0,0,1,2018-08-26,8,4046,5,5,1,66.4,6.8,0.142570869,-0.250883694,-0.594178371,-1.363833509,-1.887192531,0.643378668,1,7,7,2,15.13441367,4,7.666666667,2018,8,0.083515398,1,1
687,1,0,0,2018-08-26,7,5242,2,5,1,20.2,3.2,0.142570869,0.072786529,0.556654525,0.25255643,0.048265931,-0.933200438,0,9,8,5,15.42480063,8,6.666666667,2018,8,0.25695762,0,8
688,0,1,0,2018-08-26,7,5242,3,5,1,9.4,2.7,1.670867738,0.679668197,0.268946301,-1.124823961,-1.415329452,-0.994769937,1,8,7,11,15.00039122,3,7,2018,8,0.19507736,0,7
689,0,0,1,2018-08-26,7,5242,7,6,1,53.8,8.2,-0.87629371,0.295309807,-1.313448931,-1.244749526,-1.052655239,-2.153158343,1,1,9,10,14.86737389,1,9.333333333,2018,8,0.067730635,0,6
690,0,0,1,2018-08-26,7,5242,8,7,1,17.1,2.9,0.652003159,-0.554324528,-1.025740707,-1.274599073,-1.355414441,-0.994769937,1,2,2,4,14.98709827,2,4.666666667,2018,8,0.153573856,0,4
691,1,0,0,2018-08-26,7,5242,4,3,1,3.1,1.3,0.652003159,0.598750641,-0.306470147,-0.882412142,-0.462383897,-0.840434629,1,7,6,3,15.19712854,4,3,2018,8,0.579569042,1,3
692,0,1,0,2018-08-26,7,5242,5,3,1,3.2,1.4,1.670867738,-0.169966139,0.700508637,-0.543405856,-0.991458658,-0.622039787,1,3,3,8,15.20165517,5,2,2018,8,0.582042575,1,2
693,0,0,1,2018-08-26,7,5242,1,5,1,4.2,1.7,-0.366861421,-0.635242084,0.700508637,-0.851867821,0.623515312,-1.539216379,1,6,4,3,15.25821947,6,6.666666667,2018,8,0.339520395,1,1
694,0,1,0,2018-08-26,6,2726,12,3,1,86.5,11,-0.87629371,0.416686141,0.988216861,0.509962538,-2.146924625,-1.329533799,0,7,1,12,15.08558241,1,7.666666667,2018,8,0.070303418,0,12
695,0,0,1,2018-08-26,6,2726,11,6,1,53.6,6.9,-0.87629371,0.133474696,0.700508637,0.423746,0.67115753,0.481751707,1,11,10,2,15.74605055,6,4.666666667,2018,8,0.085163608,0,11
696,1,0,0,2018-08-26,6,2726,10,3,1,15.4,3.5,-0.621577566,-0.169966139,1.275925085,0.210015924,-0.393786172,0.586168902,1,6,10,5,15.5747939,5,8.333333333,2018,8,0.139479935,0,9
697,1,0,0,2018-08-26,6,2726,9,4,1,97.3,13.4,-0.87629371,1.38769681,-0.162616035,-2.174583362,-0.122060846,0.994962515,1,1,9,10,15.32321076,2,7.666666667,2018,8,0.043261435,0,8
698,0,0,1,2018-08-26,6,2726,1,3,0,8.4,2.6,-0.366861421,0.23462164,1.132070973,0.987279129,0.585491712,0.700769478,1,5,11,5,15.84820626,8,6.666666667,2018,8,0.236130372,0,5
699,0,0,1,2018-08-26,6,2726,7,4,1,7.6,2.1,-0.112145276,0.275080418,-0.450324259,1.346561184,0.814840411,1.175591741,0,1,10,3,16.00333051,9,4.666666667,2018,8,0.316899955,0,4
700,1,0,0,2018-08-26,6,2726,6,4,1,9.8,2.5,0.906719304,0.902191475,-0.450324259,1.200049504,1.580760984,-0.513025891,1,4,10,1,15.84811794,7,6.333333333,2018,8,0.216222212,1,3
701,0,0,1,2018-08-26,6,2726,8,4,1,4.6,1.5,1.161435448,0.43691553,0.844362749,0.683654252,-1.355414441,-0.015191346,1,6,10,2,15.41713573,3,3,2018,8,0.453535646,1,2
702,1,0,0,2018-08-26,5,713,6,4,1,20.3,4.9,-1.385726,-0.14973675,0.556654525,1.305118042,0.993254,0.638971501,0,12,9,7,15.94529931,9,2.333333333,2018,8,0.202859685,0,12
703,0,1,0,2018-08-26,5,713,5,4,1,17.6,4.3,1.416151593,0.05255714,-2.895844162,0.578513968,1.493045052,0.982128249,1,1,2,8,15.96106996,10,2.666666667,2018,8,0.162267014,0,11
704,0,1,0,2018-08-26,5,713,9,5,1,49,7.7,-0.366861421,0.61898003,-0.018761923,0.683654252,0.575998303,-0.010191707,1,7,6,3,15.698979,5,4,2018,8,0.098799318,0,10
705,0,1,0,2018-08-26,5,713,7,4,1,45.1,7.2,-0.87629371,1.428155588,0.412800413,-1.154884738,-0.93004449,0.950081907,1,6,10,2,15.34896557,3,5.333333333,2018,8,0.092932083,0,9
706,1,0,0,2018-08-26,5,713,1,3,1,16.3,2.7,-0.87629371,-0.412718806,0.844362749,0.612112426,0.770508985,-2.210477615,1,9,4,2,15.39733103,4,5,2018,8,0.263469607,0,8
707,1,0,0,2018-08-26,5,713,3,5,1,34.8,11.6,-0.112145276,0.61898003,0.125092189,-1.004047859,-1.083172294,-1.359646248,1,6,9,7,15.0135143,1,6,2018,8,0.087242968,0,7
708,1,0,0,2018-08-26,5,713,12,4,1,10.2,3.8,0.397287014,-0.250883694,0.412800413,0.016838641,1.105654561,1.532332454,0,1,1,1,15.9020118,7,4.333333333,2018,8,0.230720118,0,6
709,0,1,0,2018-08-26,5,713,10,3,1,5,1.8,0.652003159,0.517833085,-0.450324259,1.200049504,0.862988449,1.009947202,1,5,7,6,15.96475576,11,2.333333333,2018,8,0.424490541,0,5
710,0,0,1,2018-08-26,5,713,2,3,1,10.6,2.7,-1.385726,-0.068819194,0.412800413,1.494257596,0.20031116,1.009947202,1,4,10,1,15.91154498,8,3.666666667,2018,8,0.242478341,1,3
711,0,1,0,2018-08-26,5,713,8,3,1,9.7,2.8,0.142570869,0.578521252,0.988216861,-1.393474044,-0.93004449,-0.337184309,0,5,11,5,15.12700919,2,5,2018,8,0.326178491,1,2
