2018-10-06,1,비불,Empty,국6등급,1000,1.5,1.0,1.8,1.9,4.6,6.5,2.0,1.8,5.5,7.0,16.9,11,037276,037483,035489,039011,038530,039747,038439,036965,037627,037127,039780,Empty,Empty,Empty,Empty,Empty
2018-09-30,11,맑음,4%,국4등급,1300,2.7,1.4,8.7,2.1,70.5,99.9,16.2,4.5,71.2,283.6,1292.3,12,037534,032063,037564,037388,037201,037212,035090,036024,034040,033485,035427,037609,Empty,Empty,Empty,Empty
2018-09-30,10,맑음,4%,1등급,2300,2.0,1.2,1.4,1.7,3.3,4.5,1.8,2.3,2.6,3.8,11.0,12,038043,038050,039996,038033,034679,031430,036077,036387,034151,035919,029749,038092,Empty,Empty,Empty,Empty
2018-09-30,9,맑음,4%,국OPEN,1200,7.0,1.6,4.1,2.4,54.4,121.0,11.2,6.4,17.7,115.4,764.4,9,038949,038476,038456,038936,038982,038904,039339,038862,038858,Empty,Empty,Empty,Empty,Empty,Empty,Empty
2018-09-30,8,맑음,4%,2등급,1800,1.4,1.1,2.0,4.1,4.1,5.2,2.0,5.7,25.3,32.8,66.9,12,037703,035877,035828,038046,035796,033903,038098,036582,037062,040011,036000,031436,Empty,Empty,Empty,Empty
2018-09-30,7,맑음,4%,혼4등급,1300,3.8,1.8,2.8,6.1,19.3,34.9,6.2,20.0,29.4,201.9,810.8,12,041598,039824,037210,040110,036813,040084,040107,039995,041673,040083,041691,039825,Empty,Empty,Empty,Empty
2018-09-30,6,맑음,4%,국3등급,1700,2.6,1.3,2.9,4.9,10.6,17.3,4.5,9.7,30.4,96.6,289.0,12,036891,036790,034943,036947,037489,034251,035373,035683,034187,035398,036258,034076,Empty,Empty,Empty,Empty
2018-09-30,5,맑음,4%,국4등급,1700,3.8,1.8,1.4,3.7,6.9,12.2,3.2,13.7,7.9,38.5,161.4,12,037799,037570,037697,037851,033465,037621,037007,034398,037902,034392,035387,037689,Empty,Empty,Empty,Empty
2018-09-30,4,흐림,4%,국5등급,1300,2.1,1.2,1.8,3.7,5.5,8.6,2.4,5.4,10.0,21.6,59.3,12,037166,037607,035237,037840,037599,034051,037118,037459,035394,033533,035725,035278,Empty,Empty,Empty,Empty
2018-09-30,3,흐림,4%,국5등급,1300,13.7,3.5,10.5,2.7,282.2,476.7,51.0,14.3,37.5,744.6,5532.5,12,037620,035457,037530,039010,039940,037793,036070,036788,038486,035425,035620,035213,Empty,Empty,Empty,Empty
2018-09-30,2,흐림,4%,국5등급,1000,3.7,1.4,1.2,2.3,2.5,6.0,1.5,4.5,3.6,7.2,35.3,12,037692,037377,037841,037860,033963,037862,033749,036088,037130,035976,036004,037634,Empty,Empty,Empty,Empty
2018-09-30,1,맑음,4%,국6등급,1000,3.6,1.3,2.5,11.1,11.9,20.3,5.4,21.0,38.3,140.9,691.7,12,039192,039526,038465,037016,039031,038492,037614,037838,037686,037013,038814,038674,Empty,Empty,Empty,Empty
2018-09-29,13,맑음,5%,2등급,1200,1.4,1.1,1.6,3.6,3.7,4.9,1.6,4.8,9.6,13.3,27.3,12,039807,035910,037207,034484,036957,033506,035535,035222,037837,033208,029567,035014,Empty,Empty,Empty,Empty
2018-09-29,12,맑음,5%,혼3등급,1400,5.1,2.0,1.3,8.6,6.7,14.7,2.8,33.5,17.9,117.4,446.1,12,039909,039855,036551,040018,039968,039907,039979,039932,036596,039988,038158,039938,Empty,Empty,Empty,Empty
2018-09-29,11,맑음,5%,국3등급,1300,2.4,1.3,4.3,1.7,31.9,42.7,9.3,2.5,10.8,32.9,177.3,12,036976,033288,035963,031671,029547,034256,037479,036170,034085,035805,037331,036763,Empty,Empty,Empty,Empty
2018-09-29,10,맑음,5%,혼4등급,1000,24.7,4.6,1.1,1.5,10.7,63.3,4.4,7.4,1.5,10.1,249.5,12,041800,041675,041689,040114,041742,041739,041722,041756,041719,041663,041754,041740,Empty,Empty,Empty,Empty
2018-09-29,9,맑음,5%,국4등급,1200,66.4,7.8,2.1,6.0,172.7,551.9,38.3,98.6,24.3,1310.8,16177.3,12,037775,037985,037266,037149,035240,034247,037739,037202,035006,037546,036958,033424,Empty,Empty,Empty,Empty
2018-09-29,8,맑음,5%,혼4등급,1700,5.2,1.7,1.5,2.5,7.6,14.4,3.4,5.9,5.8,18.6,85.8,12,038176,037439,036747,039848,038110,030306,040063,038202,037740,038101,039793,038253,Empty,Empty,Empty,Empty
2018-09-29,7,맑음,5%,국5등급,1700,13.7,3.9,1.9,2.5,41.0,102.4,11.3,10.3,6.2,66.9,672.4,10,037990,035164,037218,037112,037505,035944,034033,032248,036854,028539,Empty,Empty,Empty,Empty,Empty,Empty
2018-09-29,6,맑음,5%,국5등급,1700,8.1,2.6,1.5,2.8,15.1,36.8,5.1,9.7,5.3,34.8,242.9,10,037168,037994,035891,037143,037128,032505,037424,035202,037280,037113,Empty,Empty,Empty,Empty,Empty,Empty
2018-09-29,5,맑음,5%,국5등급,1000,4.4,1.6,1.1,2.5,3.4,7.7,2.1,5.6,3.1,9.1,47.0,12,038648,037736,037293,037284,036839,037626,037216,035855,036994,038513,033423,038693,Empty,Empty,Empty,Empty
2018-09-29,4,맑음,6%,국5등급,1300,4.3,1.6,2.0,3.4,17.1,31.5,3.8,9.8,18.4,126.6,423.7,12,039051,038969,037193,037720,037529,035321,037015,035293,036754,035907,037177,036888,Empty,Empty,Empty,Empty
2018-09-29,3,맑음,6%,국6등급,1300,1.9,1.2,1.3,2.2,3.3,6.2,1.8,3.9,3.7,7.9,20.9,12,038596,036866,037085,038700,038784,037763,037743,036771,037490,037601,038880,037716,Empty,Empty,Empty,Empty
2018-09-29,2,맑음,6%,국6등급,1000,4.8,1.7,1.2,2.2,5.1,12.2,2.5,8.5,4.3,13.2,91.5,12,033580,037920,037126,037624,037345,038595,037010,037138,036934,036904,037821,038819,Empty,Empty,Empty,Empty
2018-09-29,1,맑음,6%,국6등급,1000,1.9,1.0,2.2,1.9,6.0,9.7,2.7,3.1,7.8,12.1,52.3,12,037927,039140,037782,035993,039665,036971,037808,037911,037554,037411,037939,037131,Empty,Empty,Empty,Empty
2018-09-16,11,흐림,5%,2등급,1400,2.3,1.3,4.7,1.2,30.0,37.9,8.8,2.3,10.1,28.8,172.6,10,039936,036491,037164,036247,038039,038133,038113,031692,036468,038062,Empty,Empty,Empty,Empty,Empty,Empty
2018-09-16,10,흐림,5%,혼4등급,1300,3.2,1.5,6.8,3.1,44.9,71.1,10.1,5.1,37.3,143.2,461.8,12,039984,041680,040025,041572,038070,039999,038106,041665,041672,036157,040009,040013,Empty,Empty,Empty,Empty
2018-09-16,8,흐림,4%,혼3등급,1700,4.8,1.8,1.6,4.8,7.8,18.4,3.6,13.3,9.5,44.7,327.6,12,036383,036127,039816,039866,034800,039886,035339,034870,037769,038117,037321,038240,Empty,Empty,Empty,Empty
2018-09-16,7,흐림,4%,국4등급,1700,11.1,3.6,1.2,3.7,16.1,41.1,5.2,23.4,8.1,63.7,552.5,12,037691,036932,031643,037855,033205,037234,034955,037269,033474,037283,037497,037265,Empty,Empty,Empty,Empty
2018-09-16,6,흐림,4%,국5등급,1700,5.4,2.2,1.5,1.9,7.6,13.2,2.9,6.4,3.5,12.7,78.1,12,037383,036943,033231,037495,035884,035665,037112,035246,035342,035298,037581,037750,Empty,Empty,Empty,Empty
2018-09-16,5,흐림,4%,국5등급,1300,1.2,1.0,2.0,3.9,5.1,5.6,2.7,3.8,13.2,16.6,41.3,12,038452,037001,037148,037198,037615,036847,034340,035036,033570,037115,034967,035365,Empty,Empty,Empty,Empty
2018-09-16,4,흐림,4%,국6등급,1300,1.5,1.0,2.4,1.8,6.2,7.6,2.7,1.5,3.5,6.0,19.8,11,038910,039141,039566,038532,039058,038996,038739,039098,039237,039074,039764,Empty,Empty,Empty,Empty,Empty
2018-09-16,3,흐림,4%,국6등급,1300,17.4,3.1,3.7,12.5,92.6,237.3,20.0,83.9,116.1,1848.8,10417.7,11,037059,037538,039458,037020,039199,038864,036997,035993,039515,037686,038770,Empty,Empty,Empty,Empty,Empty
2018-09-16,2,흐림,4%,국5등급,1000,3.7,1.5,1.7,2.2,6.4,11.5,2.6,5.8,5.3,11.4,50.1,12,038671,037342,036829,035485,035766,037887,036839,037527,031914,037151,035241,037133,Empty,Empty,Empty,Empty
2018-09-16,1,흐림,4%,국6등급,1000,7.6,2.3,2.5,4.0,18.3,40.2,6.4,15.9,14.9,96.0,530.8,12,036856,038621,037535,039005,037199,036237,035476,037832,037394,035494,039542,038844,Empty,Empty,Empty,Empty
2018-09-15,12,흐림,4%,1등급,1400,2.3,1.2,2.7,5.0,7.7,10.2,3.8,7.2,28.6,55.5,162.6,12,038326,032536,031293,035686,031438,031719,036530,038032,035513,033314,030983,034671,Empty,Empty,Empty,Empty
2018-09-15,11,흐림,4%,혼3등급,1200,3.0,1.4,1.6,5.3,4.3,8.2,2.0,9.4,11.5,28.2,121.0,12,041591,039978,034667,036223,033361,038167,038052,039795,033382,034743,039902,039843,Empty,Empty,Empty,Empty
2018-09-15,10,흐림,4%,국3등급,1900,3.8,1.8,1.4,3.7,5.6,10.7,2.2,15.7,16.3,45.1,182.3,8,036108,033150,032456,035230,032167,034053,032457,030761,Empty,Empty,Empty,Empty,Empty,Empty,Empty,Empty
2018-09-15,9,흐림,4%,혼4등급,1700,24.3,4.3,2.2,2.3,85.7,212.5,16.1,17.5,8.4,160.3,1145.1,12,036164,039980,031448,040014,034407,036987,038035,036059,034275,038136,041578,039793,Empty,Empty,Empty,Empty
2018-09-15,8,흐림,4%,혼4등급,1200,4.0,1.6,1.5,17.0,8.5,17.5,3.3,58.7,42.8,239.3,1101.8,12,040116,037925,039790,041662,038105,041594,038247,039946,038071,036445,036494,034647,Empty,Empty,Empty,Empty
2018-09-15,7,흐림,4%,국4등급,1200,17.4,5.7,2.2,3.7,51.3,192.3,16.4,29.0,14.5,215.5,1801.8,12,037458,036959,037780,036748,037240,037083,036009,037875,033574,036098,035200,037857,Empty,Empty,Empty,Empty
