040017,2018-06-09,19.0,1.0,0.0,
040017,2018-06-08,18.0,1.0,0.0,
040017,2018-06-07,11.0,0.0,0.0,
038053,2018-11-03,,,,
038053,2018-11-01,8.0,1.0,0.0,
038053,2018-10-31,7.0,1.0,0.0,
038053,2018-10-29,9.0,0.0,1.0,
038053,2018-10-28,16.0,1.0,0.0,
038053,2018-10-28,,,,2.0
038053,2018-10-27,,,,2.0
038053,2018-10-27,15.0,1.0,0.0,
038053,2018-10-26,9.0,1.0,0.0,
038053,2018-10-25,,,,2.0
038053,2018-10-25,9.0,1.0,0.0,
038053,2018-10-24,9.0,0.0,0.0,
038053,2018-10-13,,,,
038053,2018-10-11,,,,3.0
038053,2018-10-10,10.0,1.0,0.0,
038053,2018-10-10,,,,2.0
038053,2018-10-08,6.0,0.0,1.0,
038053,2018-10-07,,,,3.0
038053,2018-10-07,9.0,1.0,0.0,
038053,2018-10-06,8.0,0.0,0.0,
038053,2018-10-06,,,,3.0
038053,2018-10-05,,,,3.0
038053,2018-10-05,8.0,1.0,0.0,
038053,2018-10-04,8.0,1.0,0.0,
038053,2018-10-04,,,,3.0
038053,2018-09-30,9.0,0.0,0.0,
038053,2018-09-08,,,,
038053,2018-09-06,,,,2.0
038053,2018-09-06,11.0,1.0,0.0,
038053,2018-09-05,9.0,1.0,0.0,
038053,2018-09-05,,,,2.0
038053,2018-09-03,8.0,0.0,1.0,
038053,2018-09-02,10.0,0.0,0.0,
038053,2018-09-02,,,,2.0
038053,2018-09-01,11.0,1.0,0.0,
038053,2018-09-01,,,,2.0
038053,2018-08-31,,,,2.0
038053,2018-08-31,11.0,1.0,0.0,
038053,2018-08-30,10.0,1.0,0.0,
038053,2018-08-30,,,,2.0
038053,2018-08-29,9.0,1.0,0.0,
038053,2018-08-19,,,,
038053,2018-08-17,,,,1.0
038053,2018-08-16,,,,2.0
038053,2018-08-16,8.0,1.0,0.0,
038053,2018-08-15,9.0,0.0,0.0,
038053,2018-08-13,14.0,0.0,1.0,
038053,2018-08-12,,,,2.0
038053,2018-08-12,10.0,0.0,0.0,
038053,2018-08-11,,,,2.0
038053,2018-08-11,9.0,1.0,0.0,
038053,2018-08-10,9.0,0.0,0.0,
038053,2018-08-10,,,,1.0
038053,2018-08-09,10.0,0.0,0.0,
038053,2018-07-15,,,,
038053,2018-07-13,7.0,0.0,1.0,
038053,2018-07-13,,,,1.0
038053,2018-07-12,9.0,0.0,1.0,
038053,2018-07-12,,,,2.0
038053,2018-07-11,7.0,1.0,0.0,
038053,2018-07-09,6.0,0.0,1.0,
038053,2018-07-08,,,,1.0
038053,2018-07-08,7.0,0.0,1.0,
038053,2018-07-07,9.0,0.0,1.0,
038053,2018-07-07,,,,1.0
038053,2018-07-06,,,,1.0
038053,2018-07-06,8.0,1.0,0.0,
038053,2018-07-05,,,,1.0
038053,2018-07-05,11.0,1.0,0.0,
038053,2018-07-04,13.0,1.0,0.0,
038053,2018-07-04,,,,1.0
038053,2018-06-10,,,,
038053,2018-06-08,,,,3.0
038053,2018-06-07,11.0,1.0,0.0,
038053,2018-06-07,,,,3.0
038053,2018-06-06,7.0,0.0,1.0,
038053,2018-06-04,10.0,0.0,1.0,
038053,2018-06-03,,,,3.0
038053,2018-06-03,10.0,0.0,0.0,
038053,2018-06-02,12.0,0.0,0.0,
038053,2018-06-02,,,,3.0
038053,2018-06-01,,,,3.0
038053,2018-06-01,8.0,1.0,0.0,
038053,2018-05-31,,,,2.0
038053,2018-05-31,10.0,1.0,0.0,
038053,2018-05-30,,,,2.0
038053,2018-05-30,11.0,1.0,0.0,
038053,2018-05-24,,,,1.0
038053,2018-05-19,,,,
038053,2018-05-17,,,,2.0
038053,2018-05-16,,,,1.0
038053,2018-05-16,8.0,0.0,0.0,
038053,2018-05-14,8.0,0.0,1.0,
038053,2018-05-13,10.0,0.0,0.0,
038053,2018-05-13,,,,2.0
038053,2018-05-12,10.0,1.0,0.0,
038053,2018-05-12,,,,2.0
038053,2018-05-11,11.0,0.0,0.0,
038053,2018-05-11,,,,2.0
038053,2018-05-10,,,,2.0
